myc_van_id,region_name,fo_name,team_name,turf_number
104253185,Region 08 - Davenport,08A,08A,46
104253187,Region 03 - Ames,03E,03E,17
104253193,Region 04 - DSM,04F,04F,24
104253194,Region 09 - Dubuque,09D,09D,55
104253196,Region 06 - Cedar Rapids,06B,06B,34
104253214,Region 06 - Cedar Rapids,06B,06B,34
104253218,Region 03 - Ames,03B,03B,14
104253220,Region 08 - Davenport,08D,08D,49
104253224,Region 03 - Ames,03E,03E,17
104253225,Region 04 - DSM,04E,04E,23
104253227,Region 04 - DSM,04D,04D,22
104253238,Region 09 - Dubuque,09D,09D,55
104253260,Region 01 - Council Bluffs,01A,01A,1
104253300,Region 07 - Iowa City,07G,07G,45
104253315,Region 07 - Iowa City,07G,07G,45
104253318,Region 03 - Ames,03C,03C,15
104253327,Region 06 - Cedar Rapids,06A,06A,33
104253328,Region 04 - DSM,04D,04D,22
104253338,Region 03 - Ames,03B,03B,14
104253347,Region 07 - Iowa City,07G,07G,45
104253353,Region 04 - DSM,04D,04D,22
104253372,Region 05 - Waterloo,05B,05B,27
104253384,Region 09 - Dubuque,09A,09A,52
104253394,Region 07 - Iowa City,07B,07B,40
104253402,Region 03 - Ames,03C,03C,15
104253403,Region 03 - Ames,03B,03B,14
104253409,Region 03 - Ames,03C,03C,15
104253410,Region 09 - Dubuque,09D,09D,55
104253418,Region 01 - Council Bluffs,01A,01A,1
104253421,Region 04 - DSM,04B,04B,20
104253432,Region 07 - Iowa City,07A,07A,39
104253438,Region 06 - Cedar Rapids,06E,06E,37
104253443,Region 04 - DSM,04B,04B,20
104253461,Region 06 - Cedar Rapids,06A,06A,33
104253464,Region 03 - Ames,03B,03B,14
104253481,Region 02 - Sioux City,02A,02A,7
104253493,Region 07 - Iowa City,07B,07B,40
104253497,Region 04 - DSM,04C,04C,21
104253525,Region 08 - Davenport,08D,08D,49
104253533,Region 06 - Cedar Rapids,06B,06B,34
104253553,Region 03 - Ames,03A,03A,13
104253554,Region 03 - Ames,03A,03A,13
104253559,Region 08 - Davenport,08D,08D,49
104253562,Region 02 - Sioux City,02A,02A,7
104253570,Region 04 - DSM,04C,04C,21
104253573,Region 08 - Davenport,08A,08A,46
104253575,Region 01 - Council Bluffs,01A,01A,1
104253578,Region 06 - Cedar Rapids,06B,06B,34
104253581,Region 01 - Council Bluffs,01A,01A,1
104253590,Region 01 - Council Bluffs,01A,01A,1
104253615,Region 04 - DSM,04D,04D,22
104253622,Region 04 - DSM,04D,04D,22
104253629,Region 04 - DSM,04B,04B,20
104253639,Region 02 - Sioux City,02A,02A,7
104253645,Region 08 - Davenport,08D,08D,49
104253648,Region 02 - Sioux City,02A,02A,7
104253660,Region 03 - Ames,03E,03E,17
104253663,Region 06 - Cedar Rapids,06E,06E,37
104253664,Region 04 - DSM,04A,04A,19
104253668,Region 08 - Davenport,08E,08E,50
104253682,Region 08 - Davenport,08E,08E,50
104253695,Region 04 - DSM,04F,04F,24
104253734,Region 04 - DSM,04E,04E,23
104253747,Region 08 - Davenport,08D,08D,49
104253754,Region 07 - Iowa City,07G,07G,45
104253755,Region 08 - Davenport,08D,08D,49
104253759,Region 03 - Ames,03A,03A,13
104253761,Region 05 - Waterloo,05A,05A,26
104253779,Region 05 - Waterloo,05A,05A,26
104253797,Region 04 - DSM,04D,04D,22
104253802,Region 07 - Iowa City,07A,07A,39
104253814,Region 04 - DSM,04F,04F,24
104253833,Region 01 - Council Bluffs,01A,01A,1
104253843,Region 08 - Davenport,08A,08A,46
104253849,Region 03 - Ames,03B,03B,14
104253862,Region 04 - DSM,04B,04B,20
104253867,Region 04 - DSM,04C,04C,21
104253886,Region 04 - DSM,04E,04E,23
104253889,Region 09 - Dubuque,09D,09D,55
104253895,Region 04 - DSM,04E,04E,23
104253898,Region 03 - Ames,03B,03B,14
104253908,Region 01 - Council Bluffs,01A,01A,1
104253909,Region 06 - Cedar Rapids,06B,06B,34
104253910,Region 07 - Iowa City,07C,07C,41
104253914,Region 06 - Cedar Rapids,06A,06A,33
104253931,Region 04 - DSM,04D,04D,22
104253939,Region 07 - Iowa City,07G,07G,45
104253941,Region 04 - DSM,04A,04A,19
104253949,Region 07 - Iowa City,07C,07C,41
104253971,Region 03 - Ames,03B,03B,14
104253976,Region 03 - Ames,03B,03B,14
104253980,Region 04 - DSM,04B,04B,20
104253983,Region 01 - Council Bluffs,01D,01D,4
104253988,Region 04 - DSM,04C,04C,21
104253997,Region 03 - Ames,03A,03A,13
104254024,Region 07 - Iowa City,07G,07G,45
104254037,Region 05 - Waterloo,05B,05B,27
104254052,Region 03 - Ames,03A,03A,13
104254067,Region 03 - Ames,03B,03B,14
104254074,Region 03 - Ames,03A,03A,13
104254083,Region 06 - Cedar Rapids,06B,06B,34
104254084,Region 02 - Sioux City,02A,02A,7
104254090,Region 04 - DSM,04E,04E,23
104254092,Region 04 - DSM,04A,04A,19
104254105,Region 04 - DSM,04A,04A,19
104254137,Region 05 - Waterloo,05A,05A,26
104254139,Region 06 - Cedar Rapids,06B,06B,34
104254147,Region 03 - Ames,03A,03A,13
104254159,Region 03 - Ames,03A,03A,13
104254161,Region 08 - Davenport,08E,08E,50
104254167,Region 04 - DSM,04C,04C,21
104254185,Region 08 - Davenport,08A,08A,46
104254192,Region 02 - Sioux City,02A,02A,7
104254203,Region 03 - Ames,03A,03A,13
104254218,Region 01 - Council Bluffs,01A,01A,1
104254225,Region 09 - Dubuque,09D,09D,55
104254234,Region 03 - Ames,03B,03B,14
104254240,Region 08 - Davenport,08D,08D,49
104254248,Region 06 - Cedar Rapids,06F,06F,38
104254262,Region 01 - Council Bluffs,01A,01A,1
104254264,Region 06 - Cedar Rapids,06E,06E,37
104254265,Region 05 - Waterloo,05B,05B,27
104254273,Region 08 - Davenport,08A,08A,46
104254274,Region 06 - Cedar Rapids,06F,06F,38
104254275,Region 06 - Cedar Rapids,06B,06B,34
104254295,Region 04 - DSM,04E,04E,23
104254314,Region 06 - Cedar Rapids,06B,06B,34
104254324,Region 03 - Ames,03B,03B,14
104254331,Region 08 - Davenport,08D,08D,49
104254335,Region 01 - Council Bluffs,01A,01A,1
104254337,Region 04 - DSM,04C,04C,21
104254357,Region 08 - Davenport,08A,08A,46
104254362,Region 01 - Council Bluffs,01A,01A,1
104254370,Region 06 - Cedar Rapids,06A,06A,33
104254375,Region 01 - Council Bluffs,01A,01A,1
104254398,Region 04 - DSM,04G,04G,25
104254404,Region 04 - DSM,04C,04C,21
104254413,Region 07 - Iowa City,07C,07C,41
104254415,Region 06 - Cedar Rapids,06B,06B,34
104254423,Region 01 - Council Bluffs,01A,01A,1
104254431,Region 06 - Cedar Rapids,06B,06B,34
104254437,Region 03 - Ames,03C,03C,15
104254446,Region 07 - Iowa City,07G,07G,45
104254454,Region 02 - Sioux City,02A,02A,7
104254463,Region 04 - DSM,04A,04A,19
104254466,Region 01 - Council Bluffs,01A,01A,1
104254474,Region 07 - Iowa City,07C,07C,41
104254479,Region 03 - Ames,03A,03A,13
104254490,Region 05 - Waterloo,05B,05B,27
104254505,Region 04 - DSM,04F,04F,24
104254508,Region 06 - Cedar Rapids,06A,06A,33
104254675,Region 03 - Ames,03A,03A,13
104254706,Region 07 - Iowa City,07C,07C,41
104254716,Region 07 - Iowa City,07C,07C,41
104254736,Region 06 - Cedar Rapids,06F,06F,38
104254737,Region 07 - Iowa City,07A,07A,39
104254742,Region 04 - DSM,04B,04B,20
104254745,Region 04 - DSM,04G,04G,25
104254750,Region 06 - Cedar Rapids,06F,06F,38
104254849,Region 09 - Dubuque,09D,09D,55
104254864,Region 05 - Waterloo,05A,05A,26
104254876,Region 06 - Cedar Rapids,06E,06E,37
104254897,Region 02 - Sioux City,02A,02A,7
104254919,Region 01 - Council Bluffs,01A,01A,1
104254926,Region 09 - Dubuque,09D,09D,55
104254931,Region 03 - Ames,03C,03C,15
104255028,Region 01 - Council Bluffs,01A,01A,1
104255033,Region 04 - DSM,04D,04D,22
104255056,Region 04 - DSM,04E,04E,23
104255058,Region 04 - DSM,04C,04C,21
104255292,Region 07 - Iowa City,07G,07G,45
104255295,Region 04 - DSM,04A,04A,19
104255338,Region 04 - DSM,04F,04F,24
104255486,Region 06 - Cedar Rapids,06B,06B,34
104255500,Region 07 - Iowa City,07C,07C,41
104255506,Region 03 - Ames,03A,03A,13
104255553,Region 07 - Iowa City,07G,07G,45
104255598,Region 04 - DSM,04A,04A,19
104255602,Region 07 - Iowa City,07A,07A,39
104255624,Region 04 - DSM,04G,04G,25
104255633,Region 03 - Ames,03B,03B,14
104255639,Region 07 - Iowa City,07B,07B,40
104255647,Region 04 - DSM,04E,04E,23
104255659,Region 03 - Ames,03A,03A,13
104255660,Region 07 - Iowa City,07B,07B,40
104255669,Region 04 - DSM,04E,04E,23
104255671,Region 06 - Cedar Rapids,06B,06B,34
104255675,Region 05 - Waterloo,05B,05B,27
104255680,Region 03 - Ames,03B,03B,14
104255682,Region 06 - Cedar Rapids,06B,06B,34
104255683,Region 07 - Iowa City,07A,07A,39
104255695,Region 06 - Cedar Rapids,06B,06B,34
104255706,Region 04 - DSM,04D,04D,22
104255707,Region 06 - Cedar Rapids,06B,06B,34
104255721,Region 04 - DSM,04E,04E,23
104255727,Region 03 - Ames,03C,03C,15
104255739,Region 03 - Ames,03A,03A,13
104255754,Region 07 - Iowa City,07A,07A,39
104255755,Region 07 - Iowa City,07G,07G,45
104255781,Region 07 - Iowa City,07B,07B,40
104255789,Region 07 - Iowa City,07B,07B,40
104255824,Region 03 - Ames,03E,03E,17
104256025,Region 03 - Ames,03A,03A,13
104256031,Region 03 - Ames,03C,03C,15
104256288,Region 05 - Waterloo,05A,05A,26
104256291,Region 06 - Cedar Rapids,06A,06A,33
104256293,Region 07 - Iowa City,07C,07C,41
104256294,Region 08 - Davenport,08A,08A,46
104256313,Region 04 - DSM,04B,04B,20
104256314,Region 07 - Iowa City,07A,07A,39
104256322,Region 04 - DSM,04A,04A,19
104256328,Region 06 - Cedar Rapids,06B,06B,34
104256329,Region 06 - Cedar Rapids,06B,06B,34
104256332,Region 07 - Iowa City,07C,07C,41
104256335,Region 02 - Sioux City,02A,02A,7
104256336,Region 03 - Ames,03A,03A,13
104256341,Region 04 - DSM,04G,04G,25
104256348,Region 02 - Sioux City,02D,02D,10
104256349,Region 03 - Ames,03B,03B,14
104256354,Region 09 - Dubuque,09D,09D,55
104256372,Region 04 - DSM,04A,04A,19
104256386,Region 05 - Waterloo,05A,05A,26
104256387,Region 07 - Iowa City,07G,07G,45
104256399,Region 06 - Cedar Rapids,06B,06B,34
104256403,Region 06 - Cedar Rapids,06A,06A,33
104256406,Region 06 - Cedar Rapids,06A,06A,33
104256410,Region 04 - DSM,04A,04A,19
104256413,Region 05 - Waterloo,05B,05B,27
104256416,Region 03 - Ames,03B,03B,14
104256443,Region 03 - Ames,03B,03B,14
104256444,Region 03 - Ames,03A,03A,13
104256448,Region 07 - Iowa City,07G,07G,45
104256452,Region 03 - Ames,03C,03C,15
104256468,Region 05 - Waterloo,05B,05B,27
104256471,Region 09 - Dubuque,09D,09D,55
104256485,Region 09 - Dubuque,09D,09D,55
104256488,Region 08 - Davenport,08D,08D,49
104256490,Region 02 - Sioux City,02A,02A,7
104256491,Region 01 - Council Bluffs,01A,01A,1
104256492,Region 04 - DSM,04C,04C,21
104256506,Region 04 - DSM,04C,04C,21
104256515,Region 04 - DSM,04G,04G,25
104256516,Region 06 - Cedar Rapids,06B,06B,34
104256521,Region 05 - Waterloo,05A,05A,26
104256524,Region 02 - Sioux City,02D,02D,10
104256526,Region 04 - DSM,04C,04C,21
104256530,Region 06 - Cedar Rapids,06B,06B,34
104256534,Region 06 - Cedar Rapids,06E,06E,37
104256542,Region 04 - DSM,04D,04D,22
104256559,Region 04 - DSM,04E,04E,23
104256591,Region 03 - Ames,03A,03A,13
104256594,Region 04 - DSM,04C,04C,21
104256612,Region 04 - DSM,04G,04G,25
104256613,Region 03 - Ames,03C,03C,15
104256620,Region 07 - Iowa City,07C,07C,41
104256669,Region 07 - Iowa City,07C,07C,41
104256684,Region 07 - Iowa City,07B,07B,40
104256693,Region 07 - Iowa City,07B,07B,40
104256717,Region 03 - Ames,03A,03A,13
104256725,Region 07 - Iowa City,07B,07B,40
104257029,Region 03 - Ames,03C,03C,15
104257052,Region 03 - Ames,03C,03C,15
104257077,Region 03 - Ames,03C,03C,15
104257081,Region 03 - Ames,03C,03C,15
104257084,Region 03 - Ames,03A,03A,13
104257104,Region 03 - Ames,03C,03C,15
104257107,Region 03 - Ames,03C,03C,15
104257129,Region 03 - Ames,03C,03C,15
104257160,Region 03 - Ames,03C,03C,15
104257202,Region 03 - Ames,03A,03A,13
104257211,Region 03 - Ames,03C,03C,15
104257212,Region 04 - DSM,04B,04B,20
104257217,Region 09 - Dubuque,09D,09D,55
104257223,Region 03 - Ames,03C,03C,15
104257337,Region 06 - Cedar Rapids,06B,06B,34
104257404,Region 07 - Iowa City,07G,07G,45
104257411,Region 04 - DSM,04F,04F,24
104257453,Region 04 - DSM,04C,04C,21
104257589,Region 06 - Cedar Rapids,06A,06A,33
104263639,Region 08 - Davenport,08D,08D,49
104263780,Region 04 - DSM,04C,04C,21
104263781,Region 09 - Dubuque,09A,09A,52
104263782,Region 07 - Iowa City,07B,07B,40
104266093,Region 07 - Iowa City,07B,07B,40
104266786,Region 09 - Dubuque,09D,09D,55
104267712,Region 06 - Cedar Rapids,06B,06B,34
104271575,Region 04 - DSM,04D,04D,22
104310877,Region 06 - Cedar Rapids,06F,06F,38
104312242,Region 03 - Ames,03A,03A,13
104314217,Region 04 - DSM,04A,04A,19
104314608,Region 04 - DSM,04C,04C,21
104315495,Region 03 - Ames,03A,03A,13
104315727,Region 08 - Davenport,08D,08D,49
104315828,Region 04 - DSM,04G,04G,25
104315933,Region 03 - Ames,03C,03C,15
104318981,Region 07 - Iowa City,07B,07B,40
104319116,Region 07 - Iowa City,07B,07B,40
104319835,Region 06 - Cedar Rapids,06B,06B,34
104320850,Region 03 - Ames,03E,03E,17
104321055,Region 04 - DSM,04A,04A,19
104321156,Region 01 - Council Bluffs,01A,01A,1
104321181,Region 04 - DSM,04C,04C,21
104321822,Region 07 - Iowa City,07B,07B,40
104321978,Region 03 - Ames,03E,03E,17
104322038,Region 04 - DSM,04F,04F,24
104322233,Region 04 - DSM,04C,04C,21
104322286,Region 04 - DSM,04E,04E,23
104322295,Region 03 - Ames,03B,03B,14
104322471,Region 04 - DSM,04C,04C,21
104322488,Region 06 - Cedar Rapids,06A,06A,33
104322634,Region 04 - DSM,04C,04C,21
104322780,Region 07 - Iowa City,07B,07B,40
104323168,Region 07 - Iowa City,07B,07B,40
104323504,Region 04 - DSM,04D,04D,22
104323506,Region 04 - DSM,04D,04D,22
104323569,Region 03 - Ames,03C,03C,15
104323741,Region 09 - Dubuque,09D,09D,55
104326100,Region 07 - Iowa City,07A,07A,39
104327026,Region 04 - DSM,04C,04C,21
104327037,Region 09 - Dubuque,09D,09D,55
104327041,Region 03 - Ames,03C,03C,15
104327048,Region 04 - DSM,04D,04D,22
104327053,Region 07 - Iowa City,07G,07G,45
104327057,Region 02 - Sioux City,02D,02D,10
104327058,Region 03 - Ames,03B,03B,14
104327060,Region 05 - Waterloo,05A,05A,26
104327068,Region 07 - Iowa City,07B,07B,40
104327070,Region 04 - DSM,04E,04E,23
104327074,Region 06 - Cedar Rapids,06E,06E,37
104327075,Region 07 - Iowa City,07A,07A,39
104327077,Region 07 - Iowa City,07G,07G,45
104327085,Region 04 - DSM,04E,04E,23
104327108,Region 06 - Cedar Rapids,06B,06B,34
104327116,Region 06 - Cedar Rapids,06F,06F,38
104327128,Region 05 - Waterloo,05A,05A,26
104327136,Region 04 - DSM,04D,04D,22
104327152,Region 04 - DSM,04A,04A,19
104327156,Region 06 - Cedar Rapids,06B,06B,34
104327157,Region 05 - Waterloo,05D,05D,29
104327160,Region 08 - Davenport,08D,08D,49
104327162,Region 04 - DSM,04D,04D,22
104327164,Region 03 - Ames,03A,03A,13
104327175,Region 06 - Cedar Rapids,06E,06E,37
104327192,Region 04 - DSM,04A,04A,19
104327201,Region 02 - Sioux City,02D,02D,10
104327202,Region 05 - Waterloo,05A,05A,26
104327203,Region 03 - Ames,03C,03C,15
104327213,Region 04 - DSM,04D,04D,22
104327237,Region 04 - DSM,04F,04F,24
104327238,Region 03 - Ames,03E,03E,17
104327267,Region 04 - DSM,04D,04D,22
104327268,Region 04 - DSM,04F,04F,24
104327269,Region 08 - Davenport,08A,08A,46
104327280,Region 09 - Dubuque,09B,09B,53
104327282,Region 03 - Ames,03A,03A,13
104327286,Region 04 - DSM,04D,04D,22
104327289,Region 08 - Davenport,08D,08D,49
104327292,Region 04 - DSM,04C,04C,21
104327295,Region 04 - DSM,04D,04D,22
104327313,Region 09 - Dubuque,09D,09D,55
104327315,Region 02 - Sioux City,02D,02D,10
104327316,Region 04 - DSM,04E,04E,23
104327320,Region 08 - Davenport,08A,08A,46
104327324,Region 09 - Dubuque,09A,09A,52
104327328,Region 06 - Cedar Rapids,06E,06E,37
104327332,Region 08 - Davenport,08D,08D,49
104327340,Region 03 - Ames,03E,03E,17
104327353,Region 04 - DSM,04C,04C,21
104327354,Region 08 - Davenport,08D,08D,49
104327358,Region 08 - Davenport,08A,08A,46
104327368,Region 05 - Waterloo,05A,05A,26
104327379,Region 07 - Iowa City,07A,07A,39
104327380,Region 02 - Sioux City,02A,02A,7
104327383,Region 07 - Iowa City,07C,07C,41
104327391,Region 05 - Waterloo,05B,05B,27
104327402,Region 05 - Waterloo,05A,05A,26
104327405,Region 07 - Iowa City,07C,07C,41
104327407,Region 04 - DSM,04B,04B,20
104327423,Region 04 - DSM,04D,04D,22
104327441,Region 05 - Waterloo,05B,05B,27
104327453,Region 06 - Cedar Rapids,06B,06B,34
104327454,Region 03 - Ames,03A,03A,13
104327456,Region 04 - DSM,04D,04D,22
104327462,Region 07 - Iowa City,07C,07C,41
104327468,Region 07 - Iowa City,07A,07A,39
104327473,Region 04 - DSM,04F,04F,24
104327476,Region 03 - Ames,03B,03B,14
104327483,Region 09 - Dubuque,09D,09D,55
104327484,Region 04 - DSM,04A,04A,19
104327485,Region 04 - DSM,04E,04E,23
104327489,Region 08 - Davenport,08D,08D,49
104327490,Region 05 - Waterloo,05A,05A,26
104327492,Region 04 - DSM,04F,04F,24
104327503,Region 05 - Waterloo,05E,05E,30
104327511,Region 02 - Sioux City,02A,02A,7
104327521,Region 01 - Council Bluffs,01A,01A,1
104327525,Region 02 - Sioux City,02D,02D,10
104327543,Region 07 - Iowa City,07C,07C,41
104327560,Region 04 - DSM,04B,04B,20
104327564,Region 09 - Dubuque,09D,09D,55
104327569,Region 04 - DSM,04B,04B,20
104327589,Region 07 - Iowa City,07G,07G,45
104327592,Region 07 - Iowa City,07C,07C,41
104327596,Region 05 - Waterloo,05B,05B,27
104327617,Region 04 - DSM,04F,04F,24
104327634,Region 04 - DSM,04A,04A,19
104327636,Region 06 - Cedar Rapids,06F,06F,38
104327650,Region 04 - DSM,04F,04F,24
104327651,Region 04 - DSM,04D,04D,22
104327653,Region 06 - Cedar Rapids,06B,06B,34
104327659,Region 03 - Ames,03B,03B,14
104327666,Region 07 - Iowa City,07G,07G,45
104327669,Region 06 - Cedar Rapids,06B,06B,34
104327678,Region 08 - Davenport,08A,08A,46
104327690,Region 06 - Cedar Rapids,06E,06E,37
104327694,Region 05 - Waterloo,05B,05B,27
104327711,Region 04 - DSM,04D,04D,22
104327712,Region 04 - DSM,04D,04D,22
104327723,Region 04 - DSM,04D,04D,22
104327726,Region 04 - DSM,04B,04B,20
104327732,Region 04 - DSM,04C,04C,21
104327733,Region 04 - DSM,04F,04F,24
104327734,Region 06 - Cedar Rapids,06B,06B,34
104327747,Region 09 - Dubuque,09D,09D,55
104327751,Region 08 - Davenport,08A,08A,46
104327753,Region 01 - Council Bluffs,01D,01D,4
104327761,Region 03 - Ames,03E,03E,17
104327768,Region 05 - Waterloo,05A,05A,26
104327774,Region 03 - Ames,03C,03C,15
104327779,Region 07 - Iowa City,07A,07A,39
104327808,Region 04 - DSM,04G,04G,25
104327817,Region 03 - Ames,03E,03E,17
104327821,Region 03 - Ames,03E,03E,17
104327827,Region 06 - Cedar Rapids,06F,06F,38
104327829,Region 07 - Iowa City,07A,07A,39
104327830,Region 04 - DSM,04A,04A,19
104327832,Region 08 - Davenport,08E,08E,50
104327837,Region 04 - DSM,04E,04E,23
104327845,Region 07 - Iowa City,07A,07A,39
104327847,Region 07 - Iowa City,07A,07A,39
104327849,Region 04 - DSM,04G,04G,25
104327850,Region 04 - DSM,04A,04A,19
104327852,Region 03 - Ames,03B,03B,14
104327879,Region 07 - Iowa City,07C,07C,41
104327888,Region 03 - Ames,03A,03A,13
104327895,Region 02 - Sioux City,02A,02A,7
104327900,Region 07 - Iowa City,07C,07C,41
104327902,Region 06 - Cedar Rapids,06B,06B,34
104327923,Region 08 - Davenport,08A,08A,46
104327927,Region 04 - DSM,04G,04G,25
104327931,Region 04 - DSM,04A,04A,19
104327940,Region 05 - Waterloo,05B,05B,27
104327941,Region 08 - Davenport,08D,08D,49
104327947,Region 03 - Ames,03C,03C,15
104327955,Region 08 - Davenport,08D,08D,49
104327993,Region 08 - Davenport,08A,08A,46
104327995,Region 07 - Iowa City,07G,07G,45
104328002,Region 06 - Cedar Rapids,06E,06E,37
104328012,Region 05 - Waterloo,05A,05A,26
104328014,Region 04 - DSM,04F,04F,24
104328015,Region 07 - Iowa City,07G,07G,45
104328016,Region 08 - Davenport,08A,08A,46
104328022,Region 03 - Ames,03A,03A,13
104328024,Region 04 - DSM,04A,04A,19
104328026,Region 08 - Davenport,08A,08A,46
104328035,Region 03 - Ames,03A,03A,13
104328041,Region 07 - Iowa City,07A,07A,39
104328043,Region 07 - Iowa City,07G,07G,45
104328045,Region 05 - Waterloo,05A,05A,26
104328046,Region 06 - Cedar Rapids,06E,06E,37
104328056,Region 07 - Iowa City,07G,07G,45
104328081,Region 04 - DSM,04D,04D,22
104328082,Region 08 - Davenport,08E,08E,50
104328089,Region 06 - Cedar Rapids,06B,06B,34
104328090,Region 04 - DSM,04F,04F,24
104328110,Region 06 - Cedar Rapids,06B,06B,34
104328121,Region 08 - Davenport,08D,08D,49
104328122,Region 05 - Waterloo,05A,05A,26
104328128,Region 04 - DSM,04C,04C,21
104328133,Region 07 - Iowa City,07A,07A,39
104328134,Region 01 - Council Bluffs,01A,01A,1
104328154,Region 06 - Cedar Rapids,06E,06E,37
104328165,Region 08 - Davenport,08E,08E,50
104328166,Region 09 - Dubuque,09D,09D,55
104328175,Region 08 - Davenport,08A,08A,46
104328181,Region 09 - Dubuque,09D,09D,55
104328183,Region 08 - Davenport,08D,08D,49
104328191,Region 04 - DSM,04D,04D,22
104328194,Region 08 - Davenport,08D,08D,49
104328196,Region 04 - DSM,04B,04B,20
104328203,Region 02 - Sioux City,02A,02A,7
104328208,Region 09 - Dubuque,09D,09D,55
104328213,Region 04 - DSM,04F,04F,24
104328231,Region 06 - Cedar Rapids,06B,06B,34
104328251,Region 07 - Iowa City,07C,07C,41
104328252,Region 04 - DSM,04F,04F,24
104328253,Region 04 - DSM,04E,04E,23
104328256,Region 04 - DSM,04D,04D,22
104328276,Region 08 - Davenport,08D,08D,49
104328283,Region 09 - Dubuque,09A,09A,52
104328284,Region 06 - Cedar Rapids,06E,06E,37
104328290,Region 09 - Dubuque,09D,09D,55
104328302,Region 08 - Davenport,08E,08E,50
104328305,Region 08 - Davenport,08D,08D,49
